id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,ingles,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia,jornada,jornada_22_23,jornada_23_24,jornada_inde,jornada_inde_22_23,jornada_inde_23_24,jornada_pedra,jornada_pedra_22_23,jornada_pedra_23_24
RA-1040,1,masculino,2023,publico,10.0,9.3,7.52,6.6,nao,8.06,5.0,2023,7.8125,0,ametista,5.8,7.3,6.9799999999999995,-1.0,7.81545,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,neutro,,,neutro
RA-1040,2,masculino,2023,publico,9.502,8.5416666665,7.51,8.25,nao,7.273333333,5.0,2024,7.5,12,ametista,8.0,8.5,8.34,-1.0,7.764199999900001,veterano,escolar,fundamental2,True,False,moderada,1,neutro,,neutro,neutro,,neutro,neutro,,neutro
RA-1041,1,feminino,2023,publico,10.0,7.2,7.52,3.3,nao,8.003333333,5.0,2023,7.8125,10,agata,1.8,4.7,3.54,-1.0,6.724116667,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-1042,1,masculino,2023,publico,0.0,6.5,3.77,4.3,nao,7.666666667,5.0,2023,7.708333333,0,quartzo,4.0,4.5,4.2,-1.0,5.331166667,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-1043,1,masculino,2023,publico,10.0,7.9,6.27,2.5,nao,7.833333333,5.0,2023,7.708333333,10,agata,2.0,3.0,3.1,-1.0,6.5447,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,avanco,,,recuo
RA-1043,1,masculino,2023,publico,10.0,7.994071146,7.51,8.25,nao,6.553333333,5.0,2024,7.291666667,11,ametista,8.5,8.0,9.0,-1.0,7.539847562500002,veterano,escolar,fundamental1,True,False,moderada,1,neutro,,neutro,avanco,,avanco,recuo,,recuo
RA-1044,1,feminino,2023,publico,8.0,9.7,7.52,6.1,nao,8.336666667,5.0,2023,7.5,10,ametista,4.5,7.7,5.5600000000000005,-1.0,7.629533333,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1044,2,feminino,2023,publico,7.502,9.523809524,7.51,7.0,nao,7.21,10.0,2024,7.1875,11,ametista,7.0,7.0,7.279999999999999,0.0,7.966711904800001,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1045,1,feminino,2023,publico,9.5,9.4,7.52,7.9,nao,8.28,5.0,2023,7.708333333,11,topazio,6.8,9.0,8.040000000000001,-1.0,8.089033333,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-1046,1,masculino,2023,publico,0.0,8.5,3.77,6.3,nao,8.223333333,10.0,2023,8.541666667,9,agata,6.3,6.3,6.419999999999999,0.0,6.835833333,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-1047,1,masculino,2023,publico,10.0,8.5,3.77,6.9,nao,7.893333333,10.0,2023,8.125,9,ametista,5.8,8.0,7.6,0.0,7.848366667,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-1048,1,feminino,2023,privado,8.5,9.5,3.77,8.2,nao,8.5,5.0,2023,8.541666667,10,ametista,7.5,8.8,8.64,-1.0,7.811366667,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,recuo,,,neutro
RA-1048,2,feminino,2023,privado,8.502,6.833333333500001,6.255,6.25,nao,8.283333333,10.0,2024,7.708333333,11,ametista,6.5,6.0,6.24,1.0,7.5198666666000005,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,recuo,,recuo,neutro,,neutro
RA-1049,1,masculino,2023,publico,10.0,7.7,7.52,6.3,nao,7.943333333,5.0,2023,8.125,10,ametista,5.5,7.0,7.12,-1.0,7.443366667,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,recuo,,,avanco
RA-1049,1,masculino,2023,publico,9.502,8.03030303,7.51,4.5,nao,6.745,5.0,2024,7.65625,11,agata,4.0,5.0,4.5600000000000005,-1.0,6.821885606,veterano,escolar,fundamental1,True,False,moderada,1,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-105,4,masculino,2016,privado,7.9,8.2,5.6,6.7,nao,7.417,2.5,2022,7.635416666599999,17,agata,7.2,6.2,6.8,-3.0,6.846,veterano,escolar,fundamental2,True,False,severa,6,,,,,,,,,
RA-1050,1,masculino,2023,publico,9.0,9.2,6.27,7.2,nao,8.223333333,5.0,2023,8.125,11,ametista,6.2,8.2,7.709999999999999,-1.0,7.764366667,ingressante,escolar,fundamental1,True,False,moderada,0,,,,,,,,,
RA-1051,1,feminino,2023,publico,8.5,8.9,6.27,8.4,nao,8.613333333,10.0,2023,8.75,9,topazio,7.0,9.8,9.24,0.0,8.534866667,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-1052,1,masculino,2023,publico,0.0,9.0,7.52,5.3,nao,7.833333333,10.0,2023,7.916666667,0,agata,5.0,5.5,5.4799999999999995,0.0,6.960333333,ingressante,escolar,fundamental1,False,True,em fase,0,,,recuo,,,avanco,,,recuo
RA-1052,1,masculino,2023,publico,5.834,9.128787879,6.26,8.25,nao,8.4975,5.0,2024,8.59375,10,ametista,8.5,8.0,9.0,-1.0,7.744032575800001,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,avanco,,avanco,recuo,,recuo
RA-1053,1,masculino,2023,publico,0.0,9.1,6.27,8.6,nao,8.616666667,10.0,2023,8.958333333,9,ametista,7.8,9.3,8.5,0.0,7.776166667,ingressante,escolar,fundamental1,True,False,em fase,0,,,,,,,,,
RA-1054,1,masculino,2023,publico,8.5,8.6,7.52,6.6,nao,7.836666667,5.0,2023,7.5,0,ametista,5.0,8.2,7.540000000000001,-2.0,7.459533333,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,recuo,,,avanco
RA-1054,2,masculino,2023,publico,9.502,7.3291925465,7.51,6.25,nao,6.75,5.0,2024,7.1875,13,agata,6.0,6.5,6.26,-1.0,6.985788509300001,veterano,escolar,fundamental2,True,False,moderada,1,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1055,1,masculino,2023,publico,0.0,7.2,7.52,5.5,nao,7.276666667,5.0,2023,7.291666667,11,quartzo,6.0,5.0,5.62,-1.0,5.9765,ingressante,escolar,fundamental1,False,True,moderada,0,,,recuo,,,avanco,,,avanco
RA-1055,1,masculino,2023,publico,10.0,5.7954545455,7.51,5.5,nao,5.87,5.0,2024,7.1875,12,agata,4.0,7.0,5.08,-2.0,6.403040909100001,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,avanco,,avanco,avanco,,avanco
RA-1056,1,masculino,2023,publico,8.5,9.6,7.52,8.1,nao,8.113333333,10.0,2023,7.96875,9,topazio,7.8,8.3,8.14,0.0,8.551741667,ingressante,escolar,fundamental1,False,True,em fase,0,,,recuo,,,recuo,,,neutro
RA-1056,1,masculino,2023,publico,8.502,9.2857142855,7.51,8.25,nao,8.335,5.0,2024,9.166666667,10,topazio,8.5,8.0,9.0,-1.0,8.192009523800001,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,recuo,,recuo,neutro,,neutro
RA-1057,1,feminino,2023,publico,10.0,10.0,7.52,6.3,nao,8.34,10.0,2023,8.125,9,topazio,6.5,6.0,6.24,0.0,8.4827,ingressante,escolar,fundamental1,False,True,em fase,0,,,recuo,,,recuo,,,neutro
RA-1057,1,feminino,2023,publico,10.0,10.0,6.26,8.0,nao,8.17,5.0,2024,8.75,10,topazio,8.0,8.0,7.7700000000000005,-1.0,8.2352,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,recuo,,recuo,neutro,,neutro
RA-1058,1,feminino,2023,publico,10.0,8.7,3.14,5.4,nao,7.62,10.0,2023,7.083333333,0,ametista,4.0,6.7,4.82,0.0,7.356533333,ingressante,escolar,fundamental1,False,True,em fase,0,,,recuo,,,avanco,,,neutro
RA-1058,1,feminino,2023,publico,9.168,8.095238095,6.88,7.75,nao,8.085,5.0,2024,8.125,10,ametista,7.5,8.0,8.14,-1.0,7.703347619,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,avanco,,avanco,neutro,,neutro
RA-1059,1,masculino,2023,publico,10.0,9.8,2.52,7.6,nao,8.673333333,5.0,2023,7.96875,0,ametista,6.2,9.0,8.0,-1.0,7.763741667,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,avanco
RA-1059,2,masculino,2023,publico,8.002,10.0,6.26,7.5,nao,9.23,10.0,2024,9.0625,11,topazio,7.5,7.5,7.959999999999999,0.0,8.678450000000002,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,avanco,,avanco
RA-106,4,feminino,2016,privado,9.2,8.0,9.4,7.4,sim,8.375,5.0,2022,7.770833333400001,15,ametista,7.8,7.2,7.2,-1.0,7.973,veterano,escolar,fundamental2,False,False,moderada,6,,avanco,neutro,,recuo,neutro,,neutro,neutro
RA-106,5,feminino,2016,privado,7.9,9.1,5.0,7.3,nao,7.5075,10.0,2023,7.03125,15,ametista,6.7,6.8,8.3,0.0,7.769658333,veterano,escolar,medio,False,False,em fase,7,avanco,avanco,neutro,recuo,recuo,neutro,neutro,neutro,neutro
RA-106,6,feminino,2021,privado,9.168,8.761904762,5.635,5.666666666666667,nao,7.872,10.0,2024,7.8125,16,ametista,7.0,3.5,6.5,0.0,7.721664285733334,veterano,escolar,medio,True,False,em fase,3,neutro,avanco,neutro,neutro,recuo,neutro,neutro,neutro,neutro
RA-1060,1,masculino,2023,publico,9.0,8.6,3.14,5.7,nao,8.673333333,5.0,2023,7.96875,0,ametista,4.3,7.0,5.74,-1.0,7.095741667,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,recuo,,,avanco
RA-1060,2,masculino,2023,publico,9.585,6.0,6.26,3.25,nao,6.163333333,10.0,2024,7.8125,12,agata,3.5,3.0,3.12,0.0,6.448416666600001,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1061,1,masculino,2023,publico,9.5,9.7,3.14,9.3,nao,8.836666667,5.0,2023,8.75,10,topazio,8.8,9.7,9.1,-1.0,8.196533333,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1061,2,masculino,2023,publico,8.502,10.0,6.26,8.5,nao,8.73,10.0,2024,8.4375,11,topazio,7.0,10.0,8.98,0.0,8.76595,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1062,1,masculino,2023,publico,7.4,7.7,3.77,6.2,nao,8.503333333,10.0,2023,8.59375,0,ametista,4.8,7.5,6.1,0.0,7.448841667,ingressante,escolar,fundamental1,False,True,em fase,0,,,recuo,,,avanco,,,neutro
RA-1062,1,masculino,2023,publico,8.002,9.047619048,5.63,7.25,nao,8.085,5.0,2024,8.75,10,ametista,6.5,8.0,6.9300000000000015,-1.0,7.6147238096,veterano,escolar,fundamental1,True,False,moderada,1,recuo,,recuo,avanco,,avanco,neutro,,neutro
RA-1063,1,masculino,2023,privado,9.5,9.5,7.52,5.9,nao,7.89,5.0,2023,6.40625,0,ametista,4.7,7.0,5.779999999999999,-1.0,7.490825,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,recuo,,,neutro
RA-1063,2,masculino,2023,publico,5.25,9.75,7.51,7.75,nao,6.11,5.0,2024,7.8125,12,ametista,9.0,6.5,7.5,-1.0,7.279250000000001,veterano,escolar,fundamental2,True,False,moderada,1,neutro,,neutro,recuo,,recuo,neutro,,neutro
RA-1064,1,masculino,2023,publico,8.5,9.8,7.52,8.6,nao,8.84,5.0,2023,9.375,10,topazio,8.3,8.8,8.78,-1.0,8.4777,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1064,2,masculino,2023,publico,9.502,9.7368421055,7.51,8.5,nao,8.783333333,10.0,2024,8.75,11,topazio,8.0,9.0,7.94,0.0,8.9802350877,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1065,1,feminino,2023,publico,8.5,9.6,7.52,7.0,nao,8.84,5.0,2023,8.4375,0,topazio,7.7,6.3,7.640000000000001,-1.0,8.03395,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1065,2,feminino,2023,publico,9.502,8.8152173915,6.26,9.25,nao,8.84,10.0,2024,9.0625,11,topazio,9.0,9.5,9.5,0.0,8.8634934783,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1066,1,feminino,2023,publico,8.5,6.6,7.52,6.2,nao,8.783333333,5.0,2023,8.4375,10,ametista,4.2,8.2,5.7,-1.0,7.262616667,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1066,2,feminino,2023,publico,9.502,8.3954451345,6.26,7.25,nao,7.386666667,10.0,2024,7.5,11,ametista,7.0,7.5,7.56,0.0,7.9326223603,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1067,1,masculino,2023,publico,0.0,7.9,7.52,5.4,nao,9.006666667,5.0,2023,8.28125,10,agata,4.5,6.3,4.84,-1.0,6.541458333,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,avanco,,,recuo
RA-1067,1,masculino,2023,publico,10.0,8.333333332999999,7.51,6.75,nao,8.59,5.0,2024,8.541666667,11,ametista,6.5,7.0,6.9,-1.0,7.840033333300001,veterano,escolar,fundamental1,True,False,moderada,1,neutro,,neutro,avanco,,avanco,recuo,,recuo
RA-1068,1,masculino,2023,publico,8.5,9.3,6.89,9.0,sim,9.283333333,5.0,2023,9.166666667,0,topazio,8.3,9.7,8.5,-1.0,8.472533333,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,avanco,,,neutro
RA-1068,2,masculino,2023,publico,9.502,9.068181818,7.51,9.5,nao,8.73,10.0,2024,8.541666667,11,topazio,9.0,10.0,9.1,0.0,9.0150030303,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,neutro,,neutro
RA-1069,1,masculino,2023,publico,9.0,7.8,7.52,7.1,nao,8.226666667,5.0,2023,8.125,11,ametista,7.5,6.7,7.26,-1.0,7.590033333,ingressante,escolar,fundamental1,False,False,moderada,0,,,avanco,,,neutro,,,neutro
RA-1069,2,masculino,2023,publico,9.002,7.0760869565,7.51,6.25,nao,7.75,10.0,2024,8.125,12,ametista,7.0,5.5,6.0,0.0,7.678917391300001,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,neutro,,neutro,neutro,,neutro
RA-107,4,feminino,2018,publico,7.5,6.4,7.5,4.6,nao,6.5,5.0,2022,7.1,15,agata,3.3,4.3,6.0,-1.0,6.258,veterano,escolar,fundamental2,False,False,moderada,4,,avanco,recuo,,avanco,recuo,,neutro,neutro
RA-107,5,feminino,2018,publico,0.0,8.5,5.0,7.0,nao,7.5875,10.0,2023,7.34375,15,agata,6.0,5.2,9.7,0.0,6.845208333,veterano,escolar,medio,False,True,em fase,5,avanco,avanco,recuo,avanco,avanco,recuo,neutro,neutro,neutro
RA-107,5,feminino,2021,publico,7.5,7.9949874686666655,7.51,4.666666666666667,nao,6.964,5.0,2024,7.5,16,agata,0.0,4.5,9.5,-1.0,6.676130827066667,veterano,escolar,medio,True,False,moderada,3,recuo,avanco,recuo,recuo,avanco,recuo,neutro,neutro,neutro
RA-1070,1,masculino,2023,publico,9.0,7.8,3.14,5.8,nao,8.67,5.0,2023,7.708333333,11,agata,5.3,6.3,5.54,-1.0,6.939033333,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,recuo,,,neutro
RA-1070,1,masculino,2023,publico,9.002,9.3073593075,5.635,2.25,nao,6.6225,5.0,2024,6.875,12,agata,4.5,0.0,3.2,-1.0,6.287171861500001,veterano,escolar,fundamental1,True,False,moderada,1,neutro,,neutro,recuo,,recuo,neutro,,neutro
RA-1071,1,masculino,2023,publico,9.0,8.6,7.52,3.5,nao,6.396666667,5.0,2023,5.625,11,agata,1.7,5.3,3.1,-1.0,6.414033333,ingressante,escolar,fundamental1,False,False,moderada,0,,,neutro,,,recuo,,,recuo
RA-1071,2,masculino,2023,publico,8.002,4.188311688500001,7.51,4.5,nao,2.996666667,5.0,2024,4.166666667,12,quartzo,4.0,5.0,4.5600000000000005,-1.0,4.8048623378,veterano,escolar,fundamental2,True,False,moderada,1,neutro,,neutro,recuo,,recuo,recuo,,recuo
RA-1072,2,masculino,2023,publico,9.0,8.6,5.0,6.7,nao,8.7125,10.0,2023,8.125,11,topazio,5.2,8.2,7.779999999999999,0.0,8.0152,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,recuo,,,recuo
RA-1072,3,masculino,2023,publico,8.751,5.627886710333333,8.755,8.166666666666666,nao,7.545,10.0,2024,7.96875,12,ametista,8.0,7.0,9.5,0.0,7.8153856754,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,recuo,,recuo,recuo,,recuo
RA-1073,2,feminino,2023,publico,0.0,8.8,2.52,6.2,nao,9.045,5.0,2023,8.333333333,0,agata,4.8,7.5,6.1,-1.0,6.384333333,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,avanco,,,recuo
RA-1073,3,feminino,2022,publico,9.168,6.370972886666667,7.5,6.5,nao,5.7875,10.0,2024,6.875,13,ametista,6.5,5.0,8.0,0.0,7.0859945773333335,veterano,escolar,fundamental2,True,False,em fase,2,avanco,,avanco,avanco,,avanco,recuo,,recuo
RA-1074,2,feminino,2023,publico,0.0,9.8,2.52,6.0,nao,7.8775,5.0,2023,7.083333333,12,agata,8.0,4.0,5.68,-1.0,6.195833333,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1075,2,feminino,2023,publico,0.0,9.6,5.0,5.5,nao,9.0025,5.0,2023,7.708333333,12,agata,5.0,6.0,5.38,-1.0,6.591333333,ingressante,escolar,fundamental2,False,False,moderada,0,,,neutro,,,avanco,,,neutro
RA-1075,2,feminino,2023,publico,7.5,8.5154061625,3.755,6.0,nao,7.553333333,5.0,2024,7.708333333,13,agata,5.0,7.0,6.2,-1.0,6.8100812324,veterano,escolar,fundamental2,True,False,moderada,1,neutro,,neutro,avanco,,avanco,neutro,,neutro
RA-1076,2,feminino,2023,publico,9.0,9.7,2.52,8.5,nao,8.8775,5.0,2023,8.333333333,0,ametista,9.0,8.0,8.459999999999999,-1.0,7.901033333,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,recuo,,,neutro
RA-1076,3,feminino,2021,publico,8.334,7.777033492666668,8.125,6.333333333333333,nao,6.5425,10.0,2024,7.03125,13,ametista,5.5,6.5,7.0,0.0,7.479598365200001,veterano,escolar,fundamental2,True,False,em fase,3,avanco,,avanco,recuo,,recuo,neutro,,neutro
RA-1077,2,masculino,2023,publico,0.0,9.7,2.52,7.3,nao,8.4225,10.0,2023,8.75,0,ametista,6.8,7.8,7.5200000000000005,0.0,7.2115,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,recuo,,,recuo
RA-1077,3,masculino,2023,publico,0.0,7.703703703666666,6.885,2.0,nao,6.37,10.0,2024,6.40625,12,quartzo,0.0,6.0,0.0,0.0,5.543865740733334,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,recuo,,recuo,recuo,,recuo
RA-1078,2,masculino,2023,publico,5.3,6.8,2.52,6.4,nao,8.2975,5.0,2023,8.958333333,14,agata,4.3,8.5,7.0,-2.0,6.472333333,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1079,2,masculino,2023,publico,9.0,8.1,2.52,7.6,nao,7.13,5.0,2023,7.083333333,0,agata,7.3,7.8,8.120000000000001,-1.0,6.916533333,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,recuo,,,recuo
RA-1079,3,masculino,2023,publico,7.5,4.516498316333333,2.51,6.333333333333333,nao,4.1625,10.0,2024,4.21875,13,quartzo,5.0,7.5,6.5,0.0,5.4253413299333335,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,recuo,,recuo,recuo,,recuo
RA-108,4,feminino,2019,publico,4.6,7.7,5.0,5.0,nao,6.125,2.5,2022,6.6875,17,quartzo,3.0,5.8,6.2,-3.0,5.547,veterano,escolar,fundamental2,False,False,severa,3,,avanco,,,recuo,,,neutro,
RA-108,5,feminino,2019,outro,5.8,7.3,2.52,2.9,nao,5.59,5.0,2023,4.375,0,quartzo,2.7,3.2,2.8,-2.0,4.9308,veterano,escolar,medio,True,False,moderada,4,avanco,avanco,,recuo,recuo,,neutro,neutro,
RA-1080,2,masculino,2023,publico,7.9,10.0,5.0,1.5,nao,8.13,5.0,2023,8.541666667,12,agata,0.0,3.0,1.78,-1.0,6.571966667,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1081,2,feminino,2023,publico,10.0,10.0,2.52,6.5,nao,8.59,5.0,2023,8.958333333,14,ametista,8.0,5.0,6.56,-2.0,7.666033333,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,avanco,,,avanco
RA-1081,4,feminino,2023,privado,6.667,9.523809523666666,5.005,8.833333333333334,nao,8.95,10.0,2024,9.166666667,15,topazio,9.5,8.0,9.0,0.0,8.5452952381,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,avanco,,avanco,avanco,,avanco
RA-1082,2,feminino,2023,publico,9.5,9.5,2.52,5.0,nao,8.4225,5.0,2023,8.75,0,ametista,3.5,6.5,4.76,-1.0,7.1617,ingressante,escolar,fundamental2,False,False,moderada,0,,,neutro,,,recuo,,,avanco
RA-1082,2,feminino,2023,publico,7.502,7.5714285715,10.0,3.75,nao,6.943333333,5.0,2024,7.083333333,13,agata,2.0,5.5,3.46,-1.0,6.6114857142,veterano,escolar,fundamental2,True,False,moderada,1,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1083,2,feminino,2023,publico,6.8,10.0,5.0,7.5,nao,8.38,10.0,2023,8.75,10,topazio,7.0,8.0,7.880000000000001,0.0,8.2345,ingressante,escolar,fundamental2,True,False,em fase,0,,,,,,,,,
RA-1084,2,feminino,2023,publico,8.4,10.0,2.52,6.8,nao,8.38,10.0,2023,8.75,11,ametista,5.0,8.5,7.6,0.0,7.9948,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,recuo,,,avanco
RA-1084,3,feminino,2023,publico,8.751,7.705263158,5.63,3.6666666666666665,nao,7.4575,10.0,2024,7.03125,12,agata,1.0,6.0,4.0,0.0,6.9071109649333335,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,recuo,,recuo,avanco,,avanco
RA-1085,2,feminino,2023,publico,0.0,9.8,2.52,6.7,nao,8.13,5.0,2023,8.958333333,12,agata,6.0,7.3,6.9399999999999995,-1.0,6.563833333,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1086,2,feminino,2023,publico,8.5,9.4,2.52,5.7,nao,8.755,5.0,2023,8.75,12,ametista,6.0,5.3,5.54,-1.0,7.2382,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1087,2,feminino,2023,publico,10.0,9.5,2.52,5.4,nao,8.0475,5.0,2023,8.75,12,ametista,3.7,7.0,4.32,-1.0,7.2067,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,recuo,,,avanco
RA-1087,3,feminino,2023,publico,7.917,8.393265993333333,8.755,2.6666666666666665,nao,6.58,10.0,2024,7.1875,13,agata,2.0,5.0,1.0,0.0,6.913936532,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,recuo,,recuo,avanco,,avanco
RA-1088,2,masculino,2023,publico,9.5,9.8,2.52,6.8,nao,7.9225,5.0,2023,8.75,13,ametista,6.0,7.5,7.2,-1.0,7.4717,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1089,2,feminino,2023,publico,9.0,9.5,2.52,7.0,nao,8.3375,10.0,2023,8.75,0,ametista,6.0,8.0,6.87,0.0,7.9947,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,recuo,,,neutro
RA-1089,3,feminino,2023,publico,9.168,7.039682539666667,8.13,6.833333333333333,nao,6.995,10.0,2024,7.1875,12,ametista,6.0,6.0,8.5,0.0,7.6221531746,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,recuo,,recuo,neutro,,neutro
RA-109,4,masculino,2021,privado,8.8,10.0,8.8,8.4,sim,8.667,5.0,2022,8.1354166666,16,topazio,7.8,7.5,9.9,-2.0,8.512,veterano,escolar,fundamental2,False,False,moderada,1,,avanco,,,recuo,,,neutro,
RA-109,6,masculino,2021,privado,8.3,9.9,7.52,8.3,nao,8.59,5.0,2023,8.75,0,topazio,7.0,8.2,9.7,-1.0,8.3184,veterano,escolar,medio,True,False,moderada,2,avanco,avanco,,recuo,recuo,,neutro,neutro,
RA-1090,2,masculino,2023,publico,9.0,9.6,2.52,9.0,nao,7.88,5.0,2023,8.958333333,13,ametista,8.7,9.3,9.4,-1.0,7.844033333,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,neutro,,,neutro
RA-1090,3,masculino,2023,publico,9.585,7.621832358666666,7.51,6.333333333333333,nao,7.4175,10.0,2024,7.8125,14,ametista,3.5,7.5,8.0,0.0,7.7652831384,veterano,escolar,fundamental2,True,False,em fase,1,avanco,,avanco,neutro,,neutro,neutro,,neutro
RA-1091,2,masculino,2023,publico,8.5,9.0,2.52,9.5,nao,9.1725,5.0,2023,8.958333333,12,topazio,9.3,9.7,9.4,-1.0,8.032533333,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1092,2,masculino,2023,publico,7.8,9.8,2.52,6.9,nao,8.2975,5.0,2023,8.75,12,ametista,6.0,7.8,7.32,-1.0,7.41,ingressante,escolar,fundamental2,True,False,moderada,0,,,,,,,,,
RA-1093,2,masculino,2023,publico,7.0,9.3,2.52,9.2,nao,8.2975,10.0,2023,8.958333333,11,topazio,9.3,9.0,9.620000000000001,0.0,8.197533333,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,avanco,,,neutro
RA-1093,3,masculino,2023,publico,7.5,7.722222222333333,8.13,8.666666666666666,nao,8.8825,10.0,2024,8.90625,12,topazio,8.5,8.0,9.5,0.0,8.5079027778,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,avanco,,avanco,neutro,,neutro
RA-1094,2,feminino,2023,publico,7.8,9.5,2.52,8.5,nao,8.3375,10.0,2023,8.75,11,topazio,7.8,9.2,8.5,0.0,8.1779,ingressante,escolar,fundamental2,False,False,em fase,0,,,neutro,,,recuo,,,neutro
RA-1094,3,feminino,2023,publico,9.168,9.523809523666666,2.51,7.333333333333333,nao,8.1675,10.0,2024,8.4375,12,topazio,6.0,7.5,8.5,0.0,8.0164785714,veterano,escolar,fundamental2,True,False,em fase,1,neutro,,neutro,recuo,,recuo,neutro,,neutro
RA-1095,2,masculino,2023,publico,0.0,9.8,2.52,5.3,nao,8.005,5.0,2023,8.75,0,agata,5.8,4.7,5.26,-1.0,6.238,ingressante,escolar,fundamental2,False,False,moderada,0,,,avanco,,,recuo,,,neutro
