id_aluno,fase,genero,ano_ingresso,inst_ensino,iaa,ieg,ips,ida,atingiu_pv,ipv,ian,ano,ipp,idade,pedra,matematica,portugues,defasagem,inde,tipo_estudante,tipo_instituicao,nivel_ensino,evadido,piorou_defasagem,nivel_defasagem,permanencia
RA-332,3,masculino,2017,privado,9.2,8.4,8.76,6.8,sim,9.175,5.0,2023,8.28125,0,topazio,6.3,7.7,-1.0,8.002591667,veterano,escolar,fundamental2,False,False,moderada,6
RA-336,2,masculino,2016,publico,9.5,8.5,4.4,5.1,nao,7.889,5.0,2022,6.84375,13,agata,4.5,5.7,-1.0,6.787,veterano,escolar,fundamental2,False,False,moderada,6
RA-336,3,masculino,2016,publico,0.0,7.5,6.89,5.1,nao,7.255,5.0,2023,7.34375,14,quartzo,6.7,5.2,-1.0,5.887708333,veterano,escolar,fundamental2,False,False,moderada,7
RA-338,2,masculino,2019,publico,8.5,7.3,7.5,5.8,nao,7.611,5.0,2022,7.5,12,agata,5.3,6.2,-1.0,6.837,veterano,escolar,fundamental2,False,False,moderada,3
RA-338,3,masculino,2019,publico,8.3,9.1,7.52,6.7,nao,8.38,10.0,2023,8.59375,0,topazio,8.7,7.0,0.0,8.287441667,veterano,escolar,fundamental2,False,False,em fase,4
RA-339,2,feminino,2019,publico,6.9,9.9,7.5,8.1,sim,8.889,10.0,2022,7.96875,11,topazio,7.1,9.2,0.0,8.488,veterano,escolar,fundamental2,False,False,em fase,3
RA-339,3,feminino,2019,publico,0.0,8.9,7.52,7.1,nao,8.255,10.0,2023,7.8125,0,ametista,7.7,5.7,0.0,7.377583333,veterano,escolar,fundamental2,False,False,em fase,4
RA-34,6,masculino,2016,privado,9.6,4.8,8.1,3.8,nao,7.278,5.0,2022,7.3770833334,17,agata,4.7,4.0,-1.0,6.259,veterano,escolar,medio,False,False,moderada,6
RA-340,2,masculino,2017,publico,9.0,8.2,7.5,6.5,nao,7.667,10.0,2022,7.677083333400001,11,ametista,6.0,7.0,0.0,7.721,veterano,escolar,fundamental2,False,True,em fase,5
RA-340,2,masculino,2017,publico,0.0,9.6,2.52,8.9,nao,8.505,5.0,2023,9.166666667,0,ametista,9.0,8.7,-1.0,7.059666667,veterano,escolar,fundamental2,False,False,moderada,6
RA-342,2,feminino,2021,publico,9.0,6.7,7.5,6.6,nao,7.5,5.0,2022,7.46875,14,agata,5.5,7.7,-2.0,6.941,veterano,escolar,fundamental2,False,False,moderada,1
RA-342,3,feminino,2021,publico,7.5,8.6,7.52,6.6,nao,8.505,5.0,2023,7.96875,15,ametista,6.3,7.8,-2.0,7.539875,veterano,escolar,fundamental2,False,False,moderada,2
RA-343,2,masculino,2020,publico,9.5,7.4,7.5,5.9,nao,7.167,5.0,2022,7.21875,14,agata,4.2,7.7,-2.0,6.9,veterano,escolar,fundamental2,False,False,moderada,2
RA-345,2,masculino,2021,publico,9.5,5.4,5.6,3.6,nao,6.667,5.0,2022,7.083333333400001,13,quartzo,1.3,5.8,-1.0,5.75,veterano,escolar,fundamental2,False,False,moderada,1
RA-346,2,masculino,2022,publico,10.0,9.1,7.5,7.0,nao,7.889,10.0,2022,8.2083333334,10,topazio,6.0,8.0,0.0,8.143,ingressante,escolar,fundamental2,False,False,em fase,0
RA-346,3,masculino,2022,publico,0.0,9.4,8.14,6.2,nao,7.84,10.0,2023,7.96875,0,ametista,6.7,5.5,1.0,7.305541667,veterano,escolar,fundamental2,False,True,em fase,1
RA-347,2,feminino,2019,publico,9.0,10.0,5.6,8.5,nao,8.0,5.0,2022,7.8333333332,12,ametista,8.5,8.5,-1.0,7.908,veterano,escolar,fundamental2,False,False,moderada,3
RA-347,3,feminino,2019,publico,6.7,9.5,2.52,7.3,nao,7.7925,10.0,2023,7.8125,13,ametista,6.7,6.2,0.0,7.61835,veterano,escolar,fundamental2,False,False,em fase,4
RA-348,2,masculino,2022,publico,9.0,8.7,7.5,1.8,nao,5.833,5.0,2022,6.4270833332,12,quartzo,0.5,3.0,-1.0,5.864,ingressante,escolar,fundamental2,False,False,moderada,0
RA-35,6,feminino,2019,privado,10.0,9.6,9.4,8.5,sim,10.0,5.0,2022,8.0416666666,17,topazio,9.0,7.1,-1.0,8.965,veterano,escolar,medio,False,False,moderada,3
RA-35,8,feminino,2019,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,4
RA-350,2,feminino,2022,publico,10.0,8.8,7.5,6.5,sim,8.611,10.0,2022,8.3541666666,11,topazio,7.0,6.0,0.0,8.206,ingressante,escolar,fundamental2,False,True,em fase,0
RA-352,2,masculino,2019,publico,9.0,8.1,5.6,7.0,sim,8.389,10.0,2022,7.7520833334,11,ametista,7.3,6.7,0.0,7.834,veterano,escolar,fundamental2,False,False,em fase,3
RA-352,3,masculino,2019,publico,9.2,8.1,6.26,7.2,nao,7.17,10.0,2023,7.96875,12,ametista,8.2,6.0,0.0,7.840341667,veterano,escolar,fundamental2,False,False,em fase,4
RA-353,2,feminino,2022,publico,7.0,10.0,7.5,7.5,sim,8.444,10.0,2022,8.0625,11,topazio,8.0,7.0,0.0,8.264,ingressante,escolar,fundamental2,False,False,em fase,0
RA-356,2,masculino,2019,publico,10.0,8.4,5.0,4.6,nao,8.278,5.0,2022,7.302083333400001,12,agata,5.3,3.8,-1.0,6.69,veterano,escolar,fundamental2,False,False,moderada,3
RA-356,3,masculino,2019,publico,9.2,8.5,2.52,3.4,nao,6.5025,10.0,2023,6.09375,0,agata,4.3,4.5,0.0,6.452008333,veterano,escolar,fundamental2,False,False,em fase,4
RA-357,2,masculino,2022,publico,8.0,9.6,7.5,8.5,nao,7.778,5.0,2022,7.447916666599999,12,ametista,10.0,7.0,-1.0,7.836,ingressante,escolar,fundamental2,False,False,moderada,0
RA-357,2,masculino,2022,publico,8.5,9.6,7.52,8.7,nao,8.23,5.0,2023,8.75,13,topazio,8.7,8.7,-1.0,8.2832,veterano,escolar,fundamental2,False,False,moderada,1
RA-359,2,feminino,2019,publico,9.0,7.0,7.5,4.6,nao,7.5,5.0,2022,7.40625,12,agata,3.3,5.8,-1.0,6.606,veterano,escolar,fundamental2,False,False,moderada,3
RA-359,3,feminino,2019,publico,9.6,9.2,2.52,5.8,nao,8.255,10.0,2023,7.65625,13,ametista,6.0,6.7,0.0,7.627125,veterano,escolar,fundamental2,False,False,em fase,4
RA-36,6,feminino,2019,privado,9.2,9.0,6.9,6.8,sim,8.944,5.0,2022,7.854166666599999,17,ametista,8.5,4.3,-1.0,7.876,veterano,escolar,medio,False,False,moderada,3
RA-36,8,feminino,2019,privado,7.6029651683970245,6.587701598780119,6.568552370294019,6.120341716038018,nao,7.3870648902876495,10.0,2023,7.5515048676585685,18,ametista,6.5200000000000005,5.76,0.0,7.164000279918784,veterano,universitario,superior,False,False,em fase,4
RA-360,2,feminino,2019,publico,9.5,8.5,7.5,5.2,nao,7.5,5.0,2022,7.75,12,ametista,4.7,5.7,-1.0,7.075,veterano,escolar,fundamental2,False,False,moderada,3
RA-360,3,feminino,2019,publico,0.0,7.3,2.52,4.3,nao,7.4225,10.0,2023,7.34375,13,quartzo,5.3,4.8,0.0,5.790875,veterano,escolar,fundamental2,False,True,em fase,4
RA-362,2,feminino,2018,publico,8.5,7.9,7.5,7.9,nao,7.5,5.0,2022,6.6875,12,ametista,6.5,9.3,-1.0,7.413,veterano,escolar,fundamental2,False,False,moderada,4
RA-363,2,masculino,2022,publico,10.0,10.0,6.9,2.0,nao,7.056,5.0,2022,8.0625,12,agata,1.0,3.0,-1.0,6.644,ingressante,escolar,fundamental2,False,False,moderada,0
RA-363,2,masculino,2022,publico,0.0,9.9,2.52,6.8,nao,8.673333333,5.0,2023,8.541666667,13,agata,6.8,6.8,-1.0,6.680833333,veterano,escolar,fundamental2,False,False,moderada,1
RA-364,2,masculino,2019,publico,9.5,10.0,7.5,8.8,nao,8.167,10.0,2022,8.0520833334,11,topazio,9.5,8.0,0.0,8.75,veterano,escolar,fundamental2,False,False,em fase,3
RA-364,3,masculino,2019,publico,8.8,9.0,6.89,5.8,nao,7.505,10.0,2023,7.03125,0,ametista,8.0,5.2,0.0,7.734891667,veterano,escolar,fundamental2,False,False,em fase,4
RA-365,2,feminino,2022,publico,8.0,10.0,5.0,7.8,nao,7.833,10.0,2022,8.1979166666,10,topazio,6.0,9.5,0.0,8.063,ingressante,escolar,fundamental2,False,False,em fase,0
RA-365,2,feminino,2022,publico,10.0,9.9,2.52,8.7,nao,8.953333333,10.0,2023,8.958333333,10,topazio,8.2,9.2,0.0,8.6587,veterano,escolar,fundamental2,False,False,em fase,1
RA-367,2,feminino,2018,publico,8.5,7.4,6.3,6.7,nao,7.5,5.0,2022,7.572916666599999,12,agata,5.2,8.2,-1.0,6.95,veterano,escolar,fundamental2,False,False,moderada,4
RA-367,3,feminino,2018,publico,8.8,8.7,2.52,5.9,nao,7.7925,10.0,2023,7.8125,12,ametista,7.0,5.5,0.0,7.38685,veterano,escolar,fundamental2,False,False,em fase,5
RA-368,2,masculino,2018,privado,8.0,7.9,5.0,7.3,nao,7.5,5.0,2022,7.0,13,agata,5.5,9.0,-1.0,6.969,veterano,escolar,fundamental2,False,False,moderada,4
RA-368,3,masculino,2018,publico,0.0,7.7,2.52,6.7,nao,7.34,5.0,2023,7.03125,0,quartzo,5.0,7.2,-1.0,5.796458333,veterano,escolar,fundamental2,False,False,moderada,5
RA-369,2,masculino,2022,publico,9.0,6.9,7.5,4.8,nao,6.889,10.0,2022,6.6125,11,agata,4.0,5.5,0.0,6.973,ingressante,escolar,fundamental2,False,True,em fase,0
RA-369,2,masculino,2022,publico,10.0,4.1,5.0,4.0,nao,7.726666667,5.0,2023,8.541666667,0,agata,5.0,3.0,-1.0,6.0197,veterano,escolar,fundamental2,False,False,moderada,1
RA-373,2,masculino,2022,publico,6.4,9.5,5.0,7.3,nao,6.944,10.0,2022,7.25,11,ametista,6.5,8.0,0.0,7.503,ingressante,escolar,fundamental2,False,True,em fase,0
RA-374,2,feminino,2021,publico,9.0,9.8,7.5,6.9,nao,7.944,5.0,2022,7.96875,12,ametista,5.3,8.5,-1.0,7.747,veterano,escolar,fundamental2,False,False,moderada,1
RA-375,2,masculino,2019,publico,9.0,9.5,7.5,5.4,nao,7.667,10.0,2022,7.46875,11,ametista,3.3,7.5,0.0,7.831,veterano,escolar,fundamental2,False,True,em fase,3
RA-375,2,masculino,2019,publico,0.0,9.9,5.0,7.9,nao,8.283333333,5.0,2023,8.541666667,12,ametista,6.8,9.0,-1.0,7.070833333,veterano,escolar,fundamental2,False,False,moderada,4
RA-376,2,feminino,2019,publico,9.0,9.0,7.5,4.3,nao,7.5,5.0,2022,7.1895833334,12,agata,2.0,6.7,-1.0,6.957,veterano,escolar,fundamental2,False,False,moderada,3
RA-376,2,feminino,2019,publico,8.5,9.6,2.52,5.9,nao,8.226666667,5.0,2023,7.916666667,0,ametista,4.3,7.5,-1.0,7.1392,veterano,escolar,fundamental2,False,False,moderada,4
RA-377,2,feminino,2021,publico,9.0,7.7,5.6,6.2,nao,6.833,5.0,2022,6.791666666599999,12,agata,4.3,8.0,-1.0,6.743,veterano,escolar,fundamental2,False,False,moderada,1
RA-377,3,feminino,2021,publico,9.6,7.6,5.0,4.8,nao,7.6275,10.0,2023,7.34375,13,ametista,6.0,5.7,0.0,7.205041667,veterano,escolar,fundamental2,False,False,em fase,2
RA-38,6,feminino,2017,privado,9.2,8.9,7.5,8.6,sim,9.833,5.0,2022,8.520833333199999,17,topazio,9.0,7.0,-1.0,8.523,veterano,escolar,medio,False,False,moderada,5
RA-38,7,feminino,2017,privado,9.6,9.7,7.52,7.7,nao,8.8825,10.0,2023,8.75,17,topazio,8.2,8.8,0.0,8.835333333,veterano,escolar,medio,False,False,em fase,6
RA-380,2,masculino,2017,publico,7.9,4.4,5.0,2.5,nao,4.833,5.0,2022,6.525,13,quartzo,2.3,2.7,-1.0,4.556,veterano,escolar,fundamental2,False,False,moderada,5
RA-381,2,masculino,2018,publico,9.0,8.3,6.9,3.3,nao,6.944,5.0,2022,5.885416666599999,13,agata,1.5,5.2,-1.0,6.454,veterano,escolar,fundamental2,False,False,moderada,4
RA-381,3,masculino,2018,publico,0.0,8.4,6.89,3.9,nao,6.84,5.0,2023,7.34375,0,quartzo,5.3,5.3,-1.0,5.758041667,veterano,escolar,fundamental2,False,True,moderada,5
RA-382,2,masculino,2017,publico,9.0,7.7,6.3,5.4,nao,7.333,5.0,2022,7.375,14,agata,4.0,6.8,-2.0,6.777,veterano,escolar,fundamental2,False,False,moderada,5
RA-382,3,masculino,2017,publico,0.0,9.4,6.26,5.2,nao,7.1725,5.0,2023,7.5,15,agata,5.0,5.8,-2.0,6.223833333,veterano,escolar,fundamental2,False,False,moderada,6
RA-383,2,masculino,2019,publico,9.0,9.6,7.5,8.1,nao,7.778,10.0,2022,8.0104166666,11,topazio,8.0,8.2,0.0,8.4,veterano,escolar,fundamental2,False,False,em fase,3
RA-383,3,masculino,2019,publico,9.2,8.8,3.14,6.5,nao,7.5,10.0,2023,7.5,12,ametista,6.3,6.2,0.0,7.5408,veterano,escolar,fundamental2,False,False,em fase,4
RA-384,2,feminino,2017,publico,9.0,8.4,6.3,8.1,nao,8.0,5.0,2022,7.583333333400001,12,ametista,8.0,8.2,-1.0,7.558,veterano,escolar,fundamental2,False,False,moderada,5
RA-384,3,feminino,2017,publico,0.0,9.1,2.52,7.3,nao,7.335,10.0,2023,7.65625,0,agata,6.3,7.2,0.0,6.757958333,veterano,escolar,fundamental2,False,False,em fase,6
RA-386,2,masculino,2019,publico,10.0,5.9,5.6,4.0,nao,7.222,5.0,2022,7.0,13,agata,3.7,4.3,-1.0,6.104,veterano,escolar,fundamental2,False,False,moderada,3
RA-387,2,masculino,2019,publico,7.0,8.2,7.5,3.7,nao,6.833,5.0,2022,6.78125,13,agata,1.3,6.0,-1.0,6.323,veterano,escolar,fundamental2,False,False,moderada,3
RA-387,3,masculino,2019,publico,0.0,6.8,2.52,3.0,nao,7.0075,5.0,2023,6.875,14,quartzo,4.3,2.8,-1.0,4.794333333,veterano,escolar,fundamental2,False,False,moderada,4
RA-388,2,feminino,2019,publico,7.9,8.5,5.6,4.5,nao,7.722,5.0,2022,7.39375,14,agata,3.5,5.5,-2.0,6.654,veterano,escolar,fundamental2,False,False,moderada,3
RA-388,3,feminino,2019,publico,0.0,7.4,5.63,4.2,nao,7.835,5.0,2023,6.875,15,quartzo,6.0,4.3,-2.0,5.630833333,veterano,escolar,fundamental2,False,False,moderada,4
RA-389,2,masculino,2019,publico,8.0,8.9,7.5,3.5,nao,7.556,10.0,2022,7.46875,11,ametista,2.0,5.0,0.0,7.184,veterano,escolar,fundamental2,False,True,em fase,3
RA-389,2,masculino,2019,publico,0.0,8.2,2.52,8.2,nao,8.95,5.0,2023,8.75,0,agata,6.8,9.5,-1.0,6.687,veterano,escolar,fundamental2,False,False,moderada,4
RA-39,6,feminino,2017,privado,0.0,4.8,6.9,6.9,nao,6.111,10.0,2022,6.458333333400001,16,agata,7.7,5.1,0.0,6.033,veterano,escolar,medio,False,False,em fase,5
RA-39,7,feminino,2017,privado,9.6,9.1,7.52,7.8,nao,8.7575,10.0,2023,8.75,17,topazio,8.3,7.8,0.0,8.710333333,veterano,escolar,medio,False,False,em fase,6
RA-390,2,feminino,2022,publico,7.4,8.8,6.3,4.7,nao,7.722,5.0,2022,7.28125,12,agata,4.0,5.3,-1.0,6.776,ingressante,escolar,fundamental2,False,False,moderada,0
RA-390,3,feminino,2022,publico,7.9,8.8,2.52,4.8,nao,7.005,10.0,2023,7.34375,0,agata,5.7,5.8,0.0,6.905741667,veterano,escolar,fundamental2,False,False,em fase,1
RA-391,2,feminino,2022,publico,10.0,8.1,7.5,5.1,nao,8.056,5.0,2022,7.520833333400001,12,ametista,5.0,5.2,-1.0,7.117,ingressante,escolar,fundamental2,False,False,moderada,0
RA-392,2,masculino,2022,publico,9.5,8.8,5.6,4.8,nao,6.778,5.0,2022,7.270833333400001,14,agata,3.7,5.8,-2.0,6.418,ingressante,escolar,fundamental2,False,False,moderada,0
RA-392,3,masculino,2022,publico,9.6,9.5,2.52,4.6,nao,7.17,5.0,2023,6.09375,15,agata,6.2,4.7,-2.0,6.567208333,veterano,escolar,fundamental2,False,False,moderada,1
RA-395,2,feminino,2018,publico,9.0,8.9,7.5,4.9,nao,8.333,10.0,2022,7.5625,11,ametista,4.2,5.7,0.0,7.683,veterano,escolar,fundamental2,False,False,em fase,4
RA-395,3,feminino,2018,publico,9.2,8.6,2.52,6.0,nao,7.9175,10.0,2023,7.96875,12,ametista,6.7,5.3,0.0,7.469175,veterano,escolar,fundamental2,False,False,em fase,5
RA-397,2,feminino,2017,publico,9.0,5.7,6.9,2.8,nao,7.167,5.0,2022,6.8375,14,quartzo,3.3,2.3,-2.0,5.852,veterano,escolar,fundamental2,False,False,moderada,5
RA-397,4,feminino,2017,publico,7.5,7.9,2.52,4.6,nao,7.465,5.0,2023,7.1875,15,agata,6.7,5.0,-1.0,6.207083333,veterano,escolar,fundamental2,False,True,moderada,6
RA-398,2,feminino,2022,publico,9.0,9.3,7.5,5.5,nao,7.5,10.0,2022,7.78125,10,ametista,3.0,8.0,0.0,7.742,ingressante,escolar,fundamental2,False,False,em fase,0
RA-398,3,feminino,2022,publico,6.7,8.1,2.52,6.5,nao,7.7925,10.0,2023,7.5,0,ametista,9.3,5.8,1.0,7.153766667,veterano,escolar,fundamental2,False,True,em fase,1
RA-399,2,feminino,2022,publico,6.8,9.3,5.6,4.3,nao,7.5,5.0,2022,6.96875,12,agata,3.0,5.5,-1.0,6.58,ingressante,escolar,fundamental2,False,False,moderada,0
RA-40,5,feminino,2016,privado,7.9,7.8,7.5,6.8,nao,7.75,5.0,2022,7.666666666599999,16,ametista,4.7,7.3,-1.0,7.203,veterano,escolar,medio,False,False,moderada,6
RA-40,6,feminino,2016,privado,7.5,8.2,7.52,5.9,nao,7.755,5.0,2023,7.96875,17,ametista,6.2,5.7,-1.0,7.169975,veterano,escolar,medio,False,False,moderada,7
RA-400,2,masculino,2018,publico,9.0,8.5,5.0,1.7,nao,7.444,5.0,2022,6.3833333331999995,14,agata,1.2,2.2,-2.0,6.042,veterano,escolar,fundamental2,False,False,moderada,4
RA-401,2,feminino,2021,publico,6.9,9.6,7.5,4.3,nao,6.722,5.0,2022,6.958333333400001,12,agata,3.7,5.0,-1.0,6.645,veterano,escolar,fundamental2,False,False,moderada,1
RA-401,2,feminino,2021,publico,4.0,8.1,2.52,7.3,nao,7.116666667,5.0,2023,7.083333333,12,agata,6.3,8.3,-1.0,6.363666667,veterano,escolar,fundamental2,False,False,moderada,2
RA-402,2,feminino,2019,publico,9.0,3.7,5.0,3.0,nao,7.222,5.0,2022,6.697916666599999,12,quartzo,4.3,1.7,-1.0,5.261,veterano,escolar,fundamental2,False,False,moderada,3
RA-402,3,feminino,2019,publico,9.2,7.3,2.52,4.2,nao,6.88,10.0,2023,7.8125,13,agata,4.7,4.0,0.0,6.632716667,veterano,escolar,fundamental2,False,False,em fase,4
RA-403,2,masculino,2020,publico,9.5,9.3,7.5,6.3,nao,7.5,5.0,2022,7.78125,12,ametista,6.5,6.2,-1.0,7.455,veterano,escolar,fundamental2,False,False,moderada,2
RA-403,2,masculino,2020,publico,8.5,8.8,6.27,7.8,nao,8.45,5.0,2023,7.291666667,0,ametista,6.8,8.8,-1.0,7.716366667,veterano,escolar,fundamental2,False,False,moderada,3
RA-404,2,feminino,2020,publico,9.0,7.3,7.5,5.3,nao,6.944,5.0,2022,7.937499999799999,12,agata,4.0,6.5,-1.0,6.658,veterano,escolar,fundamental2,False,False,moderada,2
RA-404,2,feminino,2020,publico,7.9,8.3,5.02,6.0,nao,6.89,5.0,2023,6.875,0,agata,4.7,7.2,-1.0,6.7093,veterano,escolar,fundamental2,False,False,moderada,3
RA-407,2,masculino,2022,publico,8.5,9.3,7.5,6.0,nao,7.056,5.0,2022,7.03125,13,ametista,4.0,8.0,-1.0,7.195,ingressante,escolar,fundamental2,False,False,moderada,0
RA-407,3,masculino,2022,publico,9.6,8.6,7.52,7.3,nao,7.5,5.0,2023,7.8125,14,ametista,7.3,7.2,-1.0,7.665083333,veterano,escolar,fundamental2,False,False,moderada,1
RA-408,2,feminino,2022,publico,8.0,9.7,7.5,3.3,nao,7.333,5.0,2022,7.25625,12,agata,1.0,5.5,-1.0,6.725,ingressante,escolar,fundamental2,False,False,moderada,0
RA-408,2,feminino,2022,publico,7.9,8.5,3.77,6.8,nao,8.45,5.0,2023,8.333333333,13,ametista,6.0,7.5,-1.0,7.242133333,veterano,escolar,fundamental2,False,False,moderada,1
RA-409,2,feminino,2022,publico,7.9,9.7,7.5,7.8,nao,7.5,10.0,2022,7.875,11,topazio,6.0,9.5,0.0,8.15,ingressante,escolar,fundamental2,False,True,em fase,0
RA-409,2,feminino,2022,publico,8.4,9.5,2.52,8.0,nao,8.73,5.0,2023,7.916666667,0,ametista,6.2,9.7,-1.0,7.621466667,veterano,escolar,fundamental2,False,False,moderada,1
RA-410,2,masculino,2018,publico,7.4,6.5,6.3,2.0,nao,7.444,5.0,2022,7.625,14,quartzo,2.0,2.0,-2.0,5.675,veterano,escolar,fundamental2,False,False,moderada,4
RA-411,2,feminino,2019,publico,6.4,8.6,7.5,7.1,nao,7.833,5.0,2022,7.0833333332,12,ametista,6.7,7.5,-1.0,7.232,veterano,escolar,fundamental2,False,False,moderada,3
RA-411,3,feminino,2019,privado,6.2,9.0,7.52,6.6,nao,7.5425,10.0,2023,7.8125,13,ametista,5.7,6.7,0.0,7.779983333,veterano,escolar,fundamental2,False,False,em fase,4
RA-412,2,feminino,2018,publico,8.5,9.0,7.5,7.3,nao,7.778,5.0,2022,8.0104166666,12,ametista,6.5,8.2,-1.0,7.556,veterano,escolar,fundamental2,False,False,moderada,4
RA-412,3,feminino,2018,publico,8.8,8.9,2.52,6.2,nao,7.585,10.0,2023,7.03125,13,ametista,5.8,5.2,0.0,7.373891667,veterano,escolar,fundamental2,False,False,em fase,5
RA-413,2,feminino,2022,publico,6.4,8.7,5.6,4.7,nao,7.056,5.0,2022,7.520833333400001,12,agata,4.2,5.2,-1.0,6.408,ingressante,escolar,fundamental2,False,False,moderada,0
RA-414,2,feminino,2021,publico,8.0,9.3,7.5,5.9,nao,7.667,5.0,2022,7.114583333400001,12,ametista,5.7,6.2,-1.0,7.284,veterano,escolar,fundamental2,False,False,moderada,1
RA-414,3,feminino,2021,publico,0.0,9.5,7.52,6.5,nao,7.585,10.0,2023,7.8125,13,ametista,6.0,7.0,0.0,7.25025,veterano,escolar,fundamental2,False,False,em fase,2
RA-415,2,feminino,2019,publico,8.0,8.3,7.5,6.2,nao,8.056,10.0,2022,7.6875,11,ametista,4.8,7.5,0.0,7.695,veterano,escolar,fundamental2,False,False,em fase,3
RA-416,2,masculino,2018,privado,9.5,9.3,8.8,7.2,nao,8.222,5.0,2022,7.614583333400001,12,ametista,6.7,7.7,-1.0,7.913,veterano,escolar,fundamental2,False,False,moderada,4
RA-416,3,masculino,2018,privado,9.2,9.8,2.52,7.6,nao,8.3375,10.0,2023,8.28125,13,topazio,7.0,7.0,0.0,8.144425,veterano,escolar,fundamental2,False,False,em fase,5
RA-417,2,feminino,2022,publico,10.0,10.0,7.5,8.0,sim,9.556,5.0,2022,8.4166666666,13,topazio,6.0,10.0,-1.0,8.428,ingressante,escolar,fundamental2,False,False,moderada,0
RA-417,3,feminino,2022,publico,5.4,9.7,7.52,7.8,nao,8.2125,10.0,2023,8.28125,0,topazio,6.7,8.3,0.0,8.257658333,veterano,escolar,fundamental2,False,False,em fase,1
RA-418,2,feminino,2020,privado,8.0,9.4,7.5,7.5,nao,8.222,10.0,2022,7.8041666666,10,topazio,6.5,8.5,0.0,8.175,veterano,escolar,fundamental2,False,False,em fase,2
RA-418,3,feminino,2020,privado,8.8,10.0,2.52,8.1,nao,8.045,10.0,2023,8.125,0,topazio,6.7,8.3,1.0,8.1686,veterano,escolar,fundamental2,False,False,em fase,3
RA-419,2,feminino,2019,privado,7.5,9.2,5.6,6.9,sim,8.389,5.0,2022,7.4479166668,12,ametista,5.3,8.5,-1.0,7.359,veterano,escolar,fundamental2,False,False,moderada,3
RA-419,3,feminino,2019,privado,6.7,9.5,2.52,7.6,nao,7.875,10.0,2023,8.125,0,ametista,7.0,7.3,0.0,7.7261,veterano,escolar,fundamental2,False,False,em fase,4
RA-42,5,masculino,2019,privado,8.3,7.9,5.6,4.8,nao,6.083,10.0,2022,7.177083333400001,15,agata,3.7,4.5,0.0,6.72,veterano,escolar,medio,False,True,em fase,3
RA-42,5,masculino,2019,privado,8.8,8.6,5.63,5.7,nao,6.6675,5.0,2023,6.5625,0,agata,6.3,4.2,-1.0,6.794516667,veterano,escolar,medio,False,False,moderada,4
RA-420,2,feminino,2019,privado,9.5,9.0,5.6,4.5,nao,8.0,10.0,2022,7.795833333199999,11,ametista,1.3,7.7,0.0,7.461,veterano,escolar,fundamental2,False,False,em fase,3
RA-420,3,feminino,2019,privado,8.3,9.3,2.52,5.3,nao,7.96,10.0,2023,7.65625,0,ametista,5.7,5.8,0.0,7.356358333,veterano,escolar,fundamental2,False,False,em fase,4
RA-421,2,masculino,2021,publico,8.5,9.3,7.5,8.8,sim,9.111,10.0,2022,7.791666666599999,11,topazio,9.2,8.5,0.0,8.717,veterano,escolar,fundamental2,False,False,em fase,1
RA-421,3,masculino,2021,publico,9.2,9.9,2.52,7.3,nao,8.17,10.0,2023,7.8125,0,topazio,8.0,6.2,0.0,8.030716667,veterano,escolar,fundamental2,False,False,em fase,2
RA-422,2,masculino,2022,publico,8.5,10.0,7.5,2.5,nao,7.5,5.0,2022,7.635416666599999,12,agata,1.0,4.0,-1.0,6.746,ingressante,escolar,fundamental2,False,False,moderada,0
RA-422,2,masculino,2022,publico,0.0,7.8,7.52,4.4,nao,6.106666667,5.0,2023,6.666666667,0,quartzo,3.0,5.7,-1.0,5.57,veterano,escolar,fundamental2,False,False,moderada,1
RA-423,2,feminino,2022,publico,8.4,9.6,7.5,2.3,nao,7.667,5.0,2022,7.729166666599999,12,agata,0.5,4.0,-1.0,6.647,ingressante,escolar,fundamental2,False,False,moderada,0
RA-423,2,feminino,2022,publico,8.0,8.7,6.89,3.4,nao,7.45,5.0,2023,7.083333333,13,agata,2.3,4.5,-1.0,6.607533333,veterano,escolar,fundamental2,False,False,moderada,1
RA-424,2,feminino,2022,publico,9.0,10.0,7.5,7.5,nao,8.222,5.0,2022,7.635416666599999,12,ametista,10.0,5.0,-1.0,7.94,ingressante,escolar,fundamental2,False,False,moderada,0
RA-424,3,feminino,2022,publico,8.8,9.9,2.52,6.4,nao,7.7925,10.0,2023,7.8125,0,ametista,5.0,6.7,0.0,7.72685,veterano,escolar,fundamental2,False,False,em fase,1
RA-425,2,masculino,2022,publico,9.0,10.0,7.5,9.0,nao,7.5,5.0,2022,8.6875,12,topazio,9.0,9.0,-1.0,8.117,ingressante,escolar,fundamental2,False,False,moderada,0
RA-425,3,masculino,2022,publico,9.2,9.9,2.52,7.5,nao,8.3775,10.0,2023,7.8125,13,topazio,6.7,7.3,0.0,8.10555,veterano,escolar,fundamental2,False,False,em fase,1
RA-426,2,feminino,2022,publico,9.0,6.5,7.5,4.6,nao,7.111,5.0,2022,7.375,14,agata,2.3,6.8,-2.0,6.35,ingressante,escolar,fundamental2,False,False,moderada,0
RA-426,3,feminino,2022,publico,5.4,7.6,5.0,5.0,nao,7.5425,5.0,2023,7.65625,0,agata,4.7,5.2,-1.0,6.329158333,veterano,escolar,fundamental2,False,False,moderada,1
